,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
306,2,306,2021-08-19 15:01:27.816043,2021-08-19 15:01:27.816043,2021-08-19 15:01:27.816043,2021-08-19 15:01:27.816043,8.614011001074687,8.614011001074687,8.614011001074687,8.614011001074687,2021-08-19 15:01:36.430054,2021-08-19 15:01:36.430054,2021-08-19 15:01:36.430054,2021-08-19 15:01:36.430054
307,2,307,2021-08-19 15:01:34.190336,2021-08-19 15:01:34.190336,2021-08-19 15:01:34.190336,2021-08-19 15:01:34.190336,9.040883337846026,9.040883337846026,9.040883337846026,9.040883337846026,2021-08-19 15:01:43.231219,2021-08-19 15:01:43.231219,2021-08-19 15:01:43.231219,2021-08-19 15:01:43.231219
308,2,308,2021-08-19 15:01:27.655174,2021-08-19 15:01:27.655174,2021-08-19 15:01:27.655174,2021-08-19 15:01:27.655174,8.711416041944176,8.711416041944176,8.711416041944176,8.711416041944176,2021-08-19 15:01:36.366590,2021-08-19 15:01:36.366590,2021-08-19 15:01:36.366590,2021-08-19 15:01:36.366590
309,2,309,2021-08-19 15:01:36.530054,2021-08-19 15:01:36.530054,2021-08-19 15:01:36.530054,2021-08-19 15:01:36.530054,8.86030828510411,8.86030828510411,8.86030828510411,8.86030828510411,2021-08-19 15:01:45.390362,2021-08-19 15:01:45.390362,2021-08-19 15:01:45.390362,2021-08-19 15:01:45.390362
310,2,310,2021-08-19 15:01:43.331219,2021-08-19 15:01:43.331219,2021-08-19 15:01:43.331219,2021-08-19 15:01:43.331219,8.575029351050034,8.575029351050034,8.575029351050034,8.575029351050034,2021-08-19 15:01:51.906248,2021-08-19 15:01:51.906248,2021-08-19 15:01:51.906248,2021-08-19 15:01:51.906248
311,2,311,2021-08-19 15:01:36.466590,2021-08-19 15:01:36.466590,2021-08-19 15:01:36.466590,2021-08-19 15:01:36.466590,8.592368977842852,8.592368977842852,8.592368977842852,8.592368977842852,2021-08-19 15:01:45.058959,2021-08-19 15:01:45.058959,2021-08-19 15:01:45.058959,2021-08-19 15:01:45.058959
312,2,312,2021-08-19 15:01:45.490362,2021-08-19 15:01:45.490362,2021-08-19 15:01:45.490362,2021-08-19 15:01:45.490362,8.614452795125544,8.614452795125544,8.614452795125544,8.614452795125544,2021-08-19 15:01:54.104815,2021-08-19 15:01:54.104815,2021-08-19 15:01:54.104815,2021-08-19 15:01:54.104815
313,2,313,2021-08-19 15:01:52.006248,2021-08-19 15:01:52.006248,2021-08-19 15:01:52.006248,2021-08-19 15:01:52.006248,8.614328911993653,8.614328911993653,8.614328911993653,8.614328911993653,2021-08-19 15:02:00.620577,2021-08-19 15:02:00.620577,2021-08-19 15:02:00.620577,2021-08-19 15:02:00.620577
314,2,314,2021-08-19 15:01:45.158959,2021-08-19 15:01:45.158959,2021-08-19 15:01:45.158959,2021-08-19 15:01:45.158959,8.530851413030177,8.530851413030177,8.530851413030177,8.530851413030177,2021-08-19 15:01:53.689810,2021-08-19 15:01:53.689810,2021-08-19 15:01:53.689810,2021-08-19 15:01:53.689810
315,2,315,2021-08-19 15:01:54.204815,2021-08-19 15:01:54.204815,2021-08-19 15:01:54.204815,2021-08-19 15:01:54.204815,8.602762509137392,8.602762509137392,8.602762509137392,8.602762509137392,2021-08-19 15:02:02.807578,2021-08-19 15:02:02.807578,2021-08-19 15:02:02.807578,2021-08-19 15:02:02.807578
316,2,316,2021-08-19 15:02:00.720577,2021-08-19 15:02:00.720577,2021-08-19 15:02:00.720577,2021-08-19 15:02:00.720577,8.787869835970923,8.787869835970923,8.787869835970923,8.787869835970923,2021-08-19 15:02:09.508447,2021-08-19 15:02:09.508447,2021-08-19 15:02:09.508447,2021-08-19 15:02:09.508447
317,2,317,2021-08-19 15:01:53.789810,2021-08-19 15:01:53.789810,2021-08-19 15:01:53.789810,2021-08-19 15:01:53.789810,8.717274400871247,8.717274400871247,8.717274400871247,8.717274400871247,2021-08-19 15:02:02.507084,2021-08-19 15:02:02.507084,2021-08-19 15:02:02.507084,2021-08-19 15:02:02.507084
318,2,318,2021-08-19 15:02:02.907578,2021-08-19 15:02:02.907578,2021-08-19 15:02:02.907578,2021-08-19 15:02:02.907578,8.930431023938581,8.930431023938581,8.930431023938581,8.930431023938581,2021-08-19 15:02:11.838009,2021-08-19 15:02:11.838009,2021-08-19 15:02:11.838009,2021-08-19 15:02:11.838009
319,2,319,2021-08-19 15:02:09.608447,2021-08-19 15:02:09.608447,2021-08-19 15:02:09.608447,2021-08-19 15:02:09.608447,8.805287821916863,8.805287821916863,8.805287821916863,8.805287821916863,2021-08-19 15:02:18.413735,2021-08-19 15:02:18.413735,2021-08-19 15:02:18.413735,2021-08-19 15:02:18.413735
320,2,320,2021-08-19 15:02:02.607084,2021-08-19 15:02:02.607084,2021-08-19 15:02:02.607084,2021-08-19 15:02:02.607084,8.810340584954247,8.810340584954247,8.810340584954247,8.810340584954247,2021-08-19 15:02:11.417425,2021-08-19 15:02:11.417425,2021-08-19 15:02:11.417425,2021-08-19 15:02:11.417425
321,2,321,2021-08-19 15:02:11.938009,2021-08-19 15:02:11.938009,2021-08-19 15:02:11.938009,2021-08-19 15:02:11.938009,8.849394503049552,8.849394503049552,8.849394503049552,8.849394503049552,2021-08-19 15:02:20.787404,2021-08-19 15:02:20.787404,2021-08-19 15:02:20.787404,2021-08-19 15:02:20.787404
322,2,322,2021-08-19 15:02:18.513735,2021-08-19 15:02:18.513735,2021-08-19 15:02:18.513735,2021-08-19 15:02:18.513735,8.70688919397071,8.70688919397071,8.70688919397071,8.70688919397071,2021-08-19 15:02:27.220624,2021-08-19 15:02:27.220624,2021-08-19 15:02:27.220624,2021-08-19 15:02:27.220624
323,2,323,2021-08-19 15:02:11.517425,2021-08-19 15:02:11.517425,2021-08-19 15:02:11.517425,2021-08-19 15:02:11.517425,8.762819045921788,8.762819045921788,8.762819045921788,8.762819045921788,2021-08-19 15:02:20.280244,2021-08-19 15:02:20.280244,2021-08-19 15:02:20.280244,2021-08-19 15:02:20.280244
324,2,324,2021-08-19 15:02:20.887404,2021-08-19 15:02:20.887404,2021-08-19 15:02:20.887404,2021-08-19 15:02:20.887404,9.022173714125527,9.022173714125527,9.022173714125527,9.022173714125527,2021-08-19 15:02:29.909578,2021-08-19 15:02:29.909578,2021-08-19 15:02:29.909578,2021-08-19 15:02:29.909578
