,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
713,1,713,2021-09-01 20:25:26.190150000,2021-09-01 20:25:26.191938000,2021-09-01 20:25:30.509399000,2021-09-01 20:25:30.261077000,8.827850128989667,8.654062059242278,8.791601388249546,8.820922962855548,2021-09-01 20:25:35.018000129,2021-09-01 20:25:34.846000059,2021-09-01 20:25:39.301000388,2021-09-01 20:25:39.081999963
714,1,714,2021-09-01 20:25:31.241351000,2021-09-01 20:25:43.035030000,2021-09-01 20:25:31.194350000,2021-09-01 20:25:38.210829000,8.865648968145251,11.511970042716712,9.092650294769555,8.805170882958919,2021-09-01 20:25:40.106999968,2021-09-01 20:25:54.547000043,2021-09-01 20:25:40.287000295,2021-09-01 20:25:47.015999883
715,1,715,2021-09-01 20:25:32.756856000,2021-09-01 20:25:34.645989000,2021-09-01 20:25:47.883895000,2021-09-01 20:25:34.700542000,8.77214407082647,8.615011188201606,8.412105186842382,9.34045835910365,2021-09-01 20:25:41.529000071,2021-09-01 20:25:43.261000188,2021-09-01 20:25:56.296000187,2021-09-01 20:25:44.041000359
716,1,716,2021-09-01 20:25:35.540571000,2021-09-01 20:25:35.544047000,2021-09-01 20:25:39.593791000,2021-09-01 20:25:39.592949000,8.855428520124406,8.875952580943704,9.897208965849131,8.806051102932543,2021-09-01 20:25:44.395999520,2021-09-01 20:25:44.419999581,2021-09-01 20:25:49.490999966,2021-09-01 20:25:48.399000103
717,1,717,2021-09-01 20:25:40.481149000,2021-09-01 20:25:54.719539000,2021-09-01 20:25:40.505555000,2021-09-01 20:25:47.212170000,9.006851213984191,8.784460559021682,9.281444559805095,8.537830162327737,2021-09-01 20:25:49.488000214,2021-09-01 20:26:03.503999559,2021-09-01 20:25:49.786999560,2021-09-01 20:25:55.750000162
718,1,718,2021-09-01 20:25:41.764211000,2021-09-01 20:25:43.766732000,2021-09-01 20:25:56.485607000,2021-09-01 20:25:44.278352000,8.88078879704699,8.725267780944705,8.990393326152116,8.900648388080299,2021-09-01 20:25:50.644999797,2021-09-01 20:25:52.491999781,2021-09-01 20:26:05.476000326,2021-09-01 20:25:53.179000388
719,1,719,2021-09-01 20:25:44.672303000,2021-09-01 20:25:44.672387000,2021-09-01 20:25:49.696776000,2021-09-01 20:25:48.645748000,8.878696537110955,8.600612747017294,8.701224497053772,9.079252171795815,2021-09-01 20:25:53.550999537,2021-09-01 20:25:53.272999747,2021-09-01 20:25:58.398000497,2021-09-01 20:25:57.725000172
720,1,720,2021-09-01 20:25:49.695507000,2021-09-01 20:26:03.730383000,2021-09-01 20:25:49.991903000,2021-09-01 20:25:55.939590000,8.565493262838572,8.940617048647255,8.620096667204052,8.66940998006612,2021-09-01 20:25:58.261000263,2021-09-01 20:26:12.671000049,2021-09-01 20:25:58.611999667,2021-09-01 20:26:04.608999980
721,1,721,2021-09-01 20:25:50.842277000,2021-09-01 20:25:55.440884000,2021-09-01 20:26:05.686050000,2021-09-01 20:25:55.443615000,8.346723041962832,8.64211561018601,8.637949537020177,8.652385166380554,2021-09-01 20:25:59.189000042,2021-09-01 20:26:04.082999610,2021-09-01 20:26:14.323999537,2021-09-01 20:26:04.096000166
722,1,722,2021-09-01 20:25:56.336072000,2021-09-01 20:25:56.337478000,2021-09-01 20:25:58.593017000,2021-09-01 20:25:57.924257000,8.508927821181715,8.926522464025766,8.412983121350408,8.539742984808981,2021-09-01 20:26:04.844999821,2021-09-01 20:26:05.264000464,2021-09-01 20:26:07.006000121,2021-09-01 20:26:06.463999985
723,1,723,2021-09-01 20:25:58.457586000,2021-09-01 20:26:12.899846000,2021-09-01 20:25:58.802272000,2021-09-01 20:26:04.808775000,8.670413703192025,8.660154308192432,10.018727785907686,8.596224701032043,2021-09-01 20:26:07.127999703,2021-09-01 20:26:21.560000308,2021-09-01 20:26:08.820999786,2021-09-01 20:26:13.404999701
724,1,724,2021-09-01 20:25:59.402056000,2021-09-01 20:26:04.479257000,2021-09-01 20:26:14.521545000,2021-09-01 20:26:04.491578000,8.839944005943835,12.520742516033351,8.845455071888864,8.709421741310507,2021-09-01 20:26:08.242000006,2021-09-01 20:26:16.999999516,2021-09-01 20:26:23.367000072,2021-09-01 20:26:13.200999741
725,1,725,2021-09-01 20:26:05.353876000,2021-09-01 20:26:05.479987000,2021-09-01 20:26:07.287795000,2021-09-01 20:26:06.660753000,8.717123708222061,8.67601338820532,8.801204764284194,8.887246984057128,2021-09-01 20:26:14.070999708,2021-09-01 20:26:14.156000388,2021-09-01 20:26:16.088999764,2021-09-01 20:26:15.547999984
726,1,726,2021-09-01 20:26:07.362827000,2021-09-01 20:26:21.789211000,2021-09-01 20:26:09.008713000,2021-09-01 20:26:13.627158000,9.837173010222614,8.997789294924587,8.853287251200527,9.11184205301106,2021-09-01 20:26:17.200000010,2021-09-01 20:26:30.787000295,2021-09-01 20:26:17.862000251,2021-09-01 20:26:22.739000053
727,1,727,2021-09-01 20:26:08.425592000,2021-09-01 20:26:17.237063000,2021-09-01 20:26:23.579028000,2021-09-01 20:26:13.632699000,8.73540815198794,8.779936674050987,8.74797210097313,9.050300591625271,2021-09-01 20:26:17.161000152,2021-09-01 20:26:26.016999674,2021-09-01 20:26:32.327000101,2021-09-01 20:26:22.682999592
728,1,728,2021-09-01 20:26:14.523722000,2021-09-01 20:26:14.554679000,2021-09-01 20:26:16.314909000,2021-09-01 20:26:15.750992000,9.0132776228711,8.677320582792163,8.937091037165374,8.780007610097528,2021-09-01 20:26:23.536999623,2021-09-01 20:26:23.231999583,2021-09-01 20:26:25.252000037,2021-09-01 20:26:24.530999610
729,1,729,2021-09-01 20:26:17.421115000,2021-09-01 20:26:31.011768000,2021-09-01 20:26:18.054210000,2021-09-01 20:26:22.969044000,9.10488463100046,8.947231787256896,8.8207903993316,9.039955815766008,2021-09-01 20:26:26.525999631,2021-09-01 20:26:39.958999787,2021-09-01 20:26:26.875000399,2021-09-01 20:26:32.008999816
730,1,730,2021-09-01 20:26:17.385743000,2021-09-01 20:26:26.227200000,2021-09-01 20:26:32.542524000,2021-09-01 20:26:22.919764000,8.904257480055094,8.95079998485744,8.901476203929633,9.164236295968294,2021-09-01 20:26:26.290000480,2021-09-01 20:26:35.177999985,2021-09-01 20:26:41.444000204,2021-09-01 20:26:32.084000296
731,1,731,2021-09-01 20:26:23.743386000,2021-09-01 20:26:23.453687000,2021-09-01 20:26:25.445684000,2021-09-01 20:26:24.733643000,8.906613644678146,8.959312584716827,8.90331617789343,8.966356981080025,2021-09-01 20:26:32.649999645,2021-09-01 20:26:32.412999585,2021-09-01 20:26:34.349000178,2021-09-01 20:26:33.699999981
732,1,732,2021-09-01 20:26:26.750340000,2021-09-01 20:26:40.167442000,2021-09-01 20:26:27.096352000,2021-09-01 20:26:32.244767000,9.001660446170717,9.324557836633176,8.97564837615937,9.056233174167572,2021-09-01 20:26:35.752000446,2021-09-01 20:26:49.491999837,2021-09-01 20:26:36.072000376,2021-09-01 20:26:41.301000174
733,1,733,2021-09-01 20:26:26.505845000,2021-09-01 20:26:35.368027000,2021-09-01 20:26:41.665946000,2021-09-01 20:26:32.309492000,9.76215510815382,8.984973043203354,9.041053608059883,9.846507501788436,2021-09-01 20:26:36.268000108,2021-09-01 20:26:44.353000043,2021-09-01 20:26:50.706999608,2021-09-01 20:26:42.155999502
734,1,734,2021-09-01 20:26:32.863121000,2021-09-01 20:26:32.638437000,2021-09-01 20:26:34.548543000,2021-09-01 20:26:33.902927000,9.026878614909949,8.899562906008214,9.06645716400817,9.027072914410384,2021-09-01 20:26:41.889999615,2021-09-01 20:26:41.537999906,2021-09-01 20:26:43.615000164,2021-09-01 20:26:42.929999914
735,1,735,2021-09-01 20:26:35.945154000,2021-09-01 20:26:49.711385000,2021-09-01 20:26:36.294960000,2021-09-01 20:26:41.523358000,9.15684599801898,9.497615294065326,8.976039621978998,9.060642447322609,2021-09-01 20:26:45.101999998,2021-09-01 20:26:59.209000294,2021-09-01 20:26:45.270999622,2021-09-01 20:26:50.584000447
