,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
532,2,532,2021-08-19 15:13:57.194849,2021-08-19 15:13:57.197555,2021-08-19 15:13:57.199523,2021-08-19 15:13:57.200706,8.838478966034018,8.838478966034018,8.838478966034018,8.838478966034018,2021-08-19 15:14:06.033328,2021-08-19 15:14:06.036034,2021-08-19 15:14:06.038002,2021-08-19 15:14:06.039185
533,2,533,2021-08-19 15:13:57.538810,2021-08-19 15:13:57.538810,2021-08-19 15:13:57.538810,2021-08-19 15:13:57.538810,9.399193106335588,9.399193106335588,9.399193106335588,9.399193106335588,2021-08-19 15:14:06.938003,2021-08-19 15:14:06.938003,2021-08-19 15:14:06.938003,2021-08-19 15:14:06.938003
534,2,534,2021-08-19 15:13:57.479479,2021-08-19 15:13:57.479479,2021-08-19 15:13:57.479479,2021-08-19 15:13:57.479479,10.003219719568733,10.003219719568733,10.003219719568733,10.003219719568733,2021-08-19 15:14:07.482699,2021-08-19 15:14:07.482699,2021-08-19 15:14:07.482699,2021-08-19 15:14:07.482699
535,2,535,2021-08-19 15:14:06.133328,2021-08-19 15:14:06.136034,2021-08-19 15:14:06.138002,2021-08-19 15:14:06.139185,10.680120146309491,10.680120146309491,10.680120146309491,10.680120146309491,2021-08-19 15:14:16.813448,2021-08-19 15:14:16.816154,2021-08-19 15:14:16.818122,2021-08-19 15:14:16.819305
536,2,536,2021-08-19 15:14:07.038003,2021-08-19 15:14:07.038003,2021-08-19 15:14:07.038003,2021-08-19 15:14:07.038003,8.96455455746036,8.96455455746036,8.96455455746036,8.96455455746036,2021-08-19 15:14:16.002558,2021-08-19 15:14:16.002558,2021-08-19 15:14:16.002558,2021-08-19 15:14:16.002558
537,2,537,2021-08-19 15:14:07.582699,2021-08-19 15:14:07.582699,2021-08-19 15:14:07.582699,2021-08-19 15:14:07.582699,8.941792973782867,8.941792973782867,8.941792973782867,8.941792973782867,2021-08-19 15:14:16.524492,2021-08-19 15:14:16.524492,2021-08-19 15:14:16.524492,2021-08-19 15:14:16.524492
538,2,538,2021-08-19 15:14:16.913448,2021-08-19 15:14:16.916154,2021-08-19 15:14:16.918122,2021-08-19 15:14:16.919305,9.349702011444606,9.349702011444606,9.349702011444606,9.349702011444606,2021-08-19 15:14:26.263150,2021-08-19 15:14:26.265856,2021-08-19 15:14:26.267824,2021-08-19 15:14:26.269007
539,2,539,2021-08-19 15:14:16.102558,2021-08-19 15:14:16.102558,2021-08-19 15:14:16.102558,2021-08-19 15:14:16.102558,8.991516886919271,8.991516886919271,8.991516886919271,8.991516886919271,2021-08-19 15:14:25.094075,2021-08-19 15:14:25.094075,2021-08-19 15:14:25.094075,2021-08-19 15:14:25.094075
540,2,540,2021-08-19 15:14:16.624492,2021-08-19 15:14:16.624492,2021-08-19 15:14:16.624492,2021-08-19 15:14:16.624492,8.898940485960338,8.898940485960338,8.898940485960338,8.898940485960338,2021-08-19 15:14:25.523432,2021-08-19 15:14:25.523432,2021-08-19 15:14:25.523432,2021-08-19 15:14:25.523432
541,2,541,2021-08-19 15:14:26.363150,2021-08-19 15:14:26.365856,2021-08-19 15:14:26.367824,2021-08-19 15:14:26.369007,9.112687042565085,9.112687042565085,9.112687042565085,9.112687042565085,2021-08-19 15:14:35.475837,2021-08-19 15:14:35.478543,2021-08-19 15:14:35.480511,2021-08-19 15:14:35.481694
