,Epoch,Index number,Iteration time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3,Training stall time (sec),Delay time (sec),Batch fetch time diff (sec),Batch fetch start time diff (sec)
164,2,164,0.9103,0,0,0,0,0,0,0.0,0.0
165,2,165,0.9103,0,0,0,0,0,0,0.005843,0.005843
166,2,166,7.411806,6.495649,6.498355,6.500323,6.501506,6.501506,0.005856999999999779,0.005857,0.005857
167,2,167,0.9103,0,0,0,0,0,0,0.0,0.0
168,2,168,0.9103,0,0,0,0,0,0,0.005843,0.005843
169,2,169,7.198519,6.282362,6.285068,6.287036,6.288219,6.288219,0.005856999999999779,0.005857,0.005857
170,2,170,0.9103,0,0,0,0,0,0,0.0,0.0
171,2,171,0.9103,0,0,0,0,0,0,0.005843,0.005843
172,2,172,7.111189,6.195032,6.197738,6.199706,6.200889,6.200889,0.005856999999999779,0.005857,0.005857
173,2,173,0.9103,0,0,0,0,0,0,0.0,0.0
174,2,174,0.9103,0,0,0,0,0,0,0.005843,0.005843
175,2,175,7.175831,6.259674,6.26238,6.264348,6.265531,6.265531,0.005856999999999779,0.005857,0.005857
176,2,176,0.9103,0,0,0,0,0,0,0.0,0.0
177,2,177,0.9103,0,0,0,0,0,0,0.005843,0.005843
178,2,178,7.258407,6.34225,6.344956,6.346924,6.348107,6.348107,0.005856999999999779,0.005857,0.005857
179,2,179,0.9103,0,0,0,0,0,0,0.0,0.0
180,2,180,0.9103,0,0,0,0,0,0,0.005843,0.005843
181,2,181,7.288458,6.372301,6.375007,6.376975,6.378158,6.378158,0.005856999999999779,0.005857,0.005857
182,2,182,0.9103,0,0,0,0,0,0,0.0,0.0
183,2,183,0.9103,0,0,0,0,0,0,0.005843,0.005843
184,2,184,6.917794,6.001637,6.004343,6.006311,6.007494,6.007494,0.005857000000000667,0.005857,0.005857
185,2,185,0.9103,0,0,0,0,0,0,0.0,0.0
186,2,186,0.9103,0,0,0,0,0,0,0.005843,0.005843
187,2,187,7.402346,6.486189,6.488895,6.490863,6.492046,6.492046,0.005856999999999779,0.005857,0.005857
188,2,188,0.9103,0,0,0,0,0,0,0.0,0.0
189,2,189,0.9103,0,0,0,0,0,0,0.005843,0.005843
190,2,190,7.228735,6.312578,6.315284,6.317252,6.318435,6.318435,0.005856999999999779,0.005857,0.005857
191,2,191,0.9103,0,0,0,0,0,0,0.0,0.0
192,2,192,0.9103,0,0,0,0,0,0,0.005843,0.005843
193,2,193,7.229254,6.313097,6.315803,6.317771,6.318954,6.318954,0.005856999999999779,0.005857,0.005857
194,2,194,0.9103,0,0,0,0,0,0,0.0,0.0
195,2,195,0.9103,0,0,0,0,0,0,0.005843,0.005843
196,2,196,10.539578,9.623421,9.626127,9.628095,9.629278,9.629278,0.005856999999998891,0.005857,0.005857
197,2,197,0.9103,0,0,0,0,0,0,0.0,0.0
198,2,198,0.9103,0,0,0,0,0,0,0.005843,0.005843
199,2,199,7.310855,6.394698,6.397404,6.399372,6.400555,6.400555,0.005856999999999779,0.005857,0.005857
200,2,200,0.9103,0,0,0,0,0,0,0.0,0.0
201,2,201,0.9103,0,0,0,0,0,0,0.005843,0.005843
202,2,202,7.196877,6.28072,6.283426,6.285394,6.286577,6.286577,0.005857000000000667,0.005857,0.005857
203,2,203,0.9103,0,0,0,0,0,0,0.0,0.0
204,2,204,0.9103,0,0,0,0,0,0,0.005843,0.005843
