,Slowest end time,Training end time,Delay time (sec),Training stall time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3
272,2021-08-19 15:01:18.030525,2021-08-19 15:01:18.940825,6.348914,6.348914,0,0,4.46086,6.348914
273,2021-08-19 15:01:11.879468,2021-08-19 15:01:19.851125,0,0,0,0,0,0
274,2021-08-19 15:01:12.204489,2021-08-19 15:01:20.761425,0,0,0,0,0,0
275,2021-08-19 15:01:27.308805,2021-08-19 15:01:28.219105,6.54738,6.54738,0,0,4.668634,6.54738
276,2021-08-19 15:01:21.005696,2021-08-19 15:01:29.129405,0,0,0,0,0,0
277,2021-08-19 15:01:21.456370,2021-08-19 15:01:30.039705,0,0,0,0,0,0
278,2021-08-19 15:01:36.316733,2021-08-19 15:01:37.227033,6.277028,6.277028,0,0,4.416357,6.277028
279,2021-08-19 15:01:29.800884,2021-08-19 15:01:38.137333,0,0,0,0,0,0
280,2021-08-19 15:01:30.517397,2021-08-19 15:01:39.047633,0,0,0,0,0,0
281,2021-08-19 15:01:45.362662,2021-08-19 15:01:46.272962,6.315029,6.315029,0,0,4.903464,6.315029
282,2021-08-19 15:01:38.922138,2021-08-19 15:01:47.183262,0,0,0,0,0,0
283,2021-08-19 15:01:40.358057,2021-08-19 15:01:48.093562,0,0,0,0,0,0
284,2021-08-19 15:01:54.490501,2021-08-19 15:01:55.400801,6.396939,6.396939,0,0,4.920358,6.396939
285,2021-08-19 15:01:48.239916,2021-08-19 15:01:56.311101,0,0,0,0,0,0
286,2021-08-19 15:01:49.595929,2021-08-19 15:01:57.221401,0,0,0,0,0,0
287,2021-08-19 15:02:03.630177,2021-08-19 15:02:04.540477,6.408776,6.408776,0,0,5.151016,6.408776
288,2021-08-19 15:01:57.290160,2021-08-19 15:02:05.450777,0,0,0,0,0,0
289,2021-08-19 15:01:58.420756,2021-08-19 15:02:06.361077,0,0,0,0,0,0
290,2021-08-19 15:02:12.544326,2021-08-19 15:02:13.454626,6.183249,6.183249,0,0,5.196592,6.183249
291,2021-08-19 15:02:06.806770,2021-08-19 15:02:14.364926,0,0,0,0,0,0
292,2021-08-19 15:02:07.291962,2021-08-19 15:02:15.275226,0,0,0,0,0,0
293,2021-08-19 15:02:21.561317,2021-08-19 15:02:22.471617,6.286091,6.286091,0,0,5.341135,6.286091
294,2021-08-19 15:02:15.544635,2021-08-19 15:02:23.381917,0,0,0,0,0,0
295,2021-08-19 15:02:16.208279,2021-08-19 15:02:24.292217,0,0,0,0,0,0
296,2021-08-19 15:02:30.356108,2021-08-19 15:02:31.266408,6.063891,6.063891,0,0,5.457316,6.063891
297,2021-08-19 15:02:24.975117,2021-08-19 15:02:32.176708,0,0,0,0,0,0
298,2021-08-19 15:02:25.251042,2021-08-19 15:02:33.087008,0,0,0,0,0,0
299,2021-08-19 15:02:39.395992,2021-08-19 15:02:40.306292,6.308984,6.308984,0,0,5.926571,6.308984
300,2021-08-19 15:02:34.231011,2021-08-19 15:02:41.216592,0,0,0,0,0,0
301,2021-08-19 15:02:34.032709,2021-08-19 15:02:42.126892,0,0,0,0,0,0
302,2021-08-19 15:02:48.321459,2021-08-19 15:02:49.231759,6.194567,6.194567,0,0,5.921608,6.194567
303,2021-08-19 15:02:43.142061,2021-08-19 15:02:50.142059,0,0,0,0,0,0
304,2021-08-19 15:02:42.987002,2021-08-19 15:02:51.052359,0,0,0,0,0,0
305,2021-08-19 15:02:57.288607,2021-08-19 15:02:58.198907,6.0511479999999995,6.236248,0.1851,0,5.803415,6.236248
306,2021-08-19 15:02:52.195298,2021-08-19 15:02:59.109207,0,0,0,0,0,0
307,2021-08-19 15:02:52.109410,2021-08-19 15:03:00.019507,0,0,0,0,0,0
308,2021-08-19 15:03:07.265939,2021-08-19 15:03:08.176239,6.602158,7.246432,0.644274,0,7.246432,6.409983
309,2021-08-19 15:03:01.253896,2021-08-19 15:03:09.086539,0,0,0,0,0,0
310,2021-08-19 15:03:01.069718,2021-08-19 15:03:09.996839,0,0,0,0,0,0
311,2021-08-19 15:03:15.940968,2021-08-19 15:03:16.851268,5.944129,5.944129,0,0,5.944129,5.696494
312,2021-08-19 15:03:09.946265,2021-08-19 15:03:17.761568,0,0,0,0,0,0
313,2021-08-19 15:03:10.395939,2021-08-19 15:03:18.671868,0,0,0,0,0,0
314,2021-08-19 15:03:25.360193,2021-08-19 15:03:26.270493,6.688325,6.688325,0,0,6.688325,5.805391
315,2021-08-19 15:03:25.035524,2021-08-19 15:03:27.180793,0,0,0,0,0,0
316,2021-08-19 15:03:19.553955,2021-08-19 15:03:28.091093,0,0,0,0,0,0
317,2021-08-19 15:03:34.248063,2021-08-19 15:03:35.158363,6.15697,6.15697,0,0,6.15697,5.563049
318,2021-08-19 15:03:34.059546,2021-08-19 15:03:36.068663,0,0,0,0,0,0
319,2021-08-19 15:03:28.584386,2021-08-19 15:03:36.978963,0,0,0,0,0,0
320,2021-08-19 15:03:43.174622,2021-08-19 15:03:44.084922,5.932866,6.195659,0.262793,0,6.195659,5.759447
321,2021-08-19 15:03:42.969887,2021-08-19 15:03:44.995222,0,0,0,0,0,0
322,2021-08-19 15:03:37.876308,2021-08-19 15:03:45.905522,0,0,0,0,0,0
323,2021-08-19 15:03:52.105223,2021-08-19 15:03:53.015523,5.888598,6.199701,0.311103,0,6.199701,6.197968
324,2021-08-19 15:03:52.189294,2021-08-19 15:03:53.925823,0,0,0,0,0,0
325,2021-08-19 15:03:54.957318,2021-08-19 15:03:55.867618,0.0,1.031495,1.031495,0,0,0
326,2021-08-19 15:04:02.531659,2021-08-19 15:04:03.441959,5.111243,6.664041,1.552798,0,5.513464,6.664041
327,2021-08-19 15:04:01.501172,2021-08-19 15:04:04.352259,0,0,0,0,0,0
328,2021-08-19 15:04:04.001047,2021-08-19 15:04:05.262559,0,0,0,0,0,0
329,2021-08-19 15:04:11.644032,2021-08-19 15:04:12.554332,4.917452,6.381473,1.464021,0,5.275434,6.381473
330,2021-08-19 15:04:10.474152,2021-08-19 15:04:13.464632,0,0,0,0,0,0
331,2021-08-19 15:04:12.860904,2021-08-19 15:04:14.374932,0,0,0,0,0,0
332,2021-08-19 15:04:20.764570,2021-08-19 15:04:21.674870,4.791313,6.389638,1.598325,0,5.144503,6.389638
333,2021-08-19 15:04:19.417490,2021-08-19 15:04:22.585170,0,0,0,0,0,0
334,2021-08-19 15:04:22.080023,2021-08-19 15:04:23.495470,0,0,0,0,0,0
335,2021-08-19 15:04:29.847885,2021-08-19 15:04:30.758185,4.751784,6.352415,1.600631,0,5.346749,6.352415
336,2021-08-19 15:04:28.588543,2021-08-19 15:04:31.668485,0,0,0,0,0,0
337,2021-08-19 15:04:31.472127,2021-08-19 15:04:32.578785,0,0,0,0,0,0
338,2021-08-19 15:04:38.968803,2021-08-19 15:04:39.879103,4.629659,6.390018,1.760359,0,6.390018,6.205808
339,2021-08-19 15:04:37.370942,2021-08-19 15:04:40.789403,0,0,0,0,0,0
340,2021-08-19 15:04:40.363806,2021-08-19 15:04:41.699703,0,0,0,0,0,0
341,2021-08-19 15:04:48.070478,2021-08-19 15:04:48.980778,4.687667,6.370775,1.683108,0,6.370775,6.11705
342,2021-08-19 15:04:46.543326,2021-08-19 15:04:49.891078,0,0,0,0,0,0
343,2021-08-19 15:04:49.474595,2021-08-19 15:04:50.801378,0,0,0,0,0,0
344,2021-08-19 15:04:57.460760,2021-08-19 15:04:58.371060,5.33334,6.659382,1.326042,0,6.194513,6.659382
345,2021-08-19 15:04:55.369976,2021-08-19 15:04:59.281360,0,0,0,0,0,0
346,2021-08-19 15:04:58.949021,2021-08-19 15:05:00.191660,0,0,0,0,0,0
347,2021-08-19 15:05:06.883824,2021-08-19 15:05:07.794124,5.254715,6.692164,1.437449,0,5.949407,6.692164
348,2021-08-19 15:05:04.696902,2021-08-19 15:05:08.704424,0,0,0,0,0,0
349,2021-08-19 15:05:08.093597,2021-08-19 15:05:09.614724,0,0,0,0,0,0
350,2021-08-19 15:05:16.041326,2021-08-19 15:05:16.951626,5.439255,6.426602,0.987347,0,5.492092,6.426602
351,2021-08-19 15:05:13.708129,2021-08-19 15:05:17.861926,0,0,0,0,0,0
352,2021-08-19 15:05:17.022469,2021-08-19 15:05:18.772226,0,0,0,0,0,0
353,2021-08-19 15:05:24.950634,2021-08-19 15:05:25.860934,5.377554,6.178408,0.800854,0,6.030877,6.178408
354,2021-08-19 15:05:22.902795,2021-08-19 15:05:26.771234,0,0,0,0,0,0
355,2021-08-19 15:05:25.879884,2021-08-19 15:05:27.681534,0,0,0,0,0,0
356,2021-08-19 15:05:33.898672,2021-08-19 15:05:34.808972,4.857412,6.217138,1.359726,0,5.924823,6.217138
357,2021-08-19 15:05:32.143445,2021-08-19 15:05:35.719272,0,0,0,0,0,0
358,2021-08-19 15:05:35.087479,2021-08-19 15:05:36.629572,0,0,0,0,0,0
359,2021-08-19 15:05:42.929789,2021-08-19 15:05:43.840089,4.46249,6.300217,1.837727,0,6.054097,6.300217
360,2021-08-19 15:05:41.512844,2021-08-19 15:05:44.750389,0,0,0,0,0,0
361,2021-08-19 15:05:44.320432,2021-08-19 15:05:45.660689,0,0,0,0,0,0
362,2021-08-19 15:05:52.075237,2021-08-19 15:05:52.985537,4.480366,6.414548,1.934182,0,6.043183,6.414548
363,2021-08-19 15:05:50.764177,2021-08-19 15:05:53.895837,0,0,0,0,0,0
364,2021-08-19 15:05:53.206468,2021-08-19 15:05:54.806137,0,0,0,0,0,0
365,2021-08-19 15:06:01.465009,2021-08-19 15:06:02.375309,3.996062,6.658872,2.66281,0,6.001335,6.658872
366,2021-08-19 15:05:59.987206,2021-08-19 15:06:03.285609,0,0,0,0,0,0
367,2021-08-19 15:06:02.543921,2021-08-19 15:06:04.195909,0,0,0,0,0,0
368,2021-08-19 15:06:11.046348,2021-08-19 15:06:11.956648,3.995866,6.850439,2.854573,0,5.344863,6.850439
369,2021-08-19 15:06:09.099631,2021-08-19 15:06:12.866948,0,0,0,0,0,0
370,2021-08-19 15:06:11.742207,2021-08-19 15:06:13.777248,0,0,0,0,0,0
371,2021-08-19 15:06:20.119228,2021-08-19 15:06:21.029528,3.770856,6.34198,2.571124,0,4.602546,6.34198
372,2021-08-19 15:06:18.074723,2021-08-19 15:06:21.939828,0,0,0,0,0,0
373,2021-08-19 15:06:20.923041,2021-08-19 15:06:22.850128,0,0,0,0,0,0
374,2021-08-19 15:06:28.902081,2021-08-19 15:06:29.812381,3.380789,6.051953,2.671164,0,4.55489,6.051953
375,2021-08-19 15:06:27.008945,2021-08-19 15:06:30.722681,0,0,0,0,0,0
376,2021-08-19 15:06:29.850433,2021-08-19 15:06:31.632981,0,0,0,0,0,0
377,2021-08-19 15:06:38.109477,2021-08-19 15:06:39.019777,3.645715,6.476496,2.830781,0,5.087627,6.476496
378,2021-08-19 15:06:36.115715,2021-08-19 15:06:39.930077,0,0,0,0,0,0
379,2021-08-19 15:06:38.939541,2021-08-19 15:06:40.840377,0,0,0,0,0,0
380,2021-08-19 15:06:47.259376,2021-08-19 15:06:48.169676,3.6956780000000005,6.418999,2.723321,0,4.974918,6.418999
381,2021-08-19 15:06:46.001643,2021-08-19 15:06:49.079976,0,0,0,0,0,0
382,2021-08-19 15:06:48.473364,2021-08-19 15:06:49.990276,0,0,0,0,0,0
383,2021-08-19 15:06:56.946760,2021-08-19 15:06:57.857060,3.7018229999999996,6.956484,3.254661,0,4.968196,6.956484
384,2021-08-19 15:06:55.177974,2021-08-19 15:06:58.767360,0,0,0,0,0,0
385,2021-08-19 15:06:57.489863,2021-08-19 15:06:59.677660,0,0,0,0,0,0
386,2021-08-19 15:07:06.124893,2021-08-19 15:07:07.035193,3.7350359999999996,6.447233,2.712197,0,3.828864,6.447233
387,2021-08-19 15:07:13.239203,2021-08-19 15:07:14.149503,0.0,6.20401,6.20401,0,0,0
388,2021-08-19 15:07:06.381401,2021-08-19 15:07:15.059803,0,0,0,0,0,0
389,2021-08-19 15:07:14.952150,2021-08-19 15:07:15.970103,0,0,0,0,0,0
390,2021-08-19 15:07:22.227016,2021-08-19 15:07:23.137316,0.0,6.256913,6.256913,0,0,0
391,2021-08-19 15:07:15.558552,2021-08-19 15:07:24.047616,0,0,0,0,0,0
392,2021-08-19 15:07:24.053268,2021-08-19 15:07:24.963568,0.005652,0.005652,0,0,0,0.005652
393,2021-08-19 15:07:31.127229,2021-08-19 15:07:32.037529,0.0,6.163661,6.163661,0,0,0
394,2021-08-19 15:07:24.321042,2021-08-19 15:07:32.947829,0,0,0,0,0,0
395,2021-08-19 15:07:33.154269,2021-08-19 15:07:34.064569,0.20644,0.20644,0,0,0,0.20644
396,2021-08-19 15:07:40.614161,2021-08-19 15:07:41.524461,0.6085719999999997,6.549592,5.94102,6.549592,0,0
397,2021-08-19 15:07:33.828323,2021-08-19 15:07:42.434761,0,0,0,0,0,0
398,2021-08-19 15:07:41.748087,2021-08-19 15:07:43.345061,0,0,0,0,0,0
399,2021-08-19 15:07:49.533919,2021-08-19 15:07:50.444219,0.20787900000000015,6.188858,5.980979,6.188858,0,0
400,2021-08-19 15:07:42.922204,2021-08-19 15:07:51.354519,0,0,0,0,0,0
401,2021-08-19 15:07:50.659795,2021-08-19 15:07:52.264819,0,0,0,0,0,0
402,2021-08-19 15:07:58.407364,2021-08-19 15:07:59.317664,0.053754999999999775,6.142545,6.08879,6.142545,0,0
403,2021-08-19 15:07:51.940315,2021-08-19 15:08:00.227964,0,0,0,0,0,0
404,2021-08-19 15:07:59.589490,2021-08-19 15:08:01.138264,0,0,0,0,0,0
405,2021-08-19 15:08:09.682149,2021-08-19 15:08:10.592449,0.0,8.543885,8.543885,6.325664,0,0
406,2021-08-19 15:08:01.368820,2021-08-19 15:08:11.502749,0,0,0,0,0,0
407,2021-08-19 15:08:09.750919,2021-08-19 15:08:12.413049,0,0,0,0,0,0
408,2021-08-19 15:08:30.894432,2021-08-19 15:08:31.804732,12.607484000000001,18.481383,5.873899,18.481383,0,0
409,2021-08-19 15:08:10.210791,2021-08-19 15:08:32.715032,0,0,0,0,0,0
410,2021-08-19 15:08:18.514559,2021-08-19 15:08:33.625332,0,0,0,0,0,0
411,2021-08-19 15:08:39.477854,2021-08-19 15:08:40.388154,5.852522,5.852522,0,5.852522,0,0
412,2021-08-19 15:08:20.751228,2021-08-19 15:08:41.298454,0,0,0,0,0,0
413,2021-08-19 15:08:27.019329,2021-08-19 15:08:42.208754,0,0,0,0,0,0
414,2021-08-19 15:08:48.331529,2021-08-19 15:08:49.241829,6.122775,6.122775,0,6.122775,0,0
415,2021-08-19 15:08:42.131814,2021-08-19 15:08:50.152129,0,0,0,0,0,0
416,2021-08-19 15:08:43.016414,2021-08-19 15:08:51.062429,0,0,0,0,0,0
417,2021-08-19 15:08:57.092439,2021-08-19 15:08:58.002739,6.03001,6.03001,0,6.03001,0,0
418,2021-08-19 15:08:51.050574,2021-08-19 15:08:58.913039,0,0,0,0,0,0
419,2021-08-19 15:08:52.139980,2021-08-19 15:08:59.823339,0,0,0,0,0,0
420,2021-08-19 15:09:06.186735,2021-08-19 15:09:07.097035,6.363396,6.363396,0,6.363396,0,0
421,2021-08-19 15:09:00.137013,2021-08-19 15:09:08.007335,0,0,0,0,0,0
422,2021-08-19 15:09:01.118803,2021-08-19 15:09:08.917635,0,0,0,0,0,0
423,2021-08-19 15:09:14.726236,2021-08-19 15:09:15.636536,5.808601,5.808601,0,5.808601,0,0
424,2021-08-19 15:09:09.393646,2021-08-19 15:09:16.546836,0,0,0,0,0,0
425,2021-08-19 15:09:10.272137,2021-08-19 15:09:17.457136,0,0,0,0,0,0
426,2021-08-19 15:09:23.594437,2021-08-19 15:09:24.504737,6.137301,6.137301,0,6.137301,0,0
427,2021-08-19 15:09:18.503521,2021-08-19 15:09:25.415037,0,0,0,0,0,0
428,2021-08-19 15:09:19.547447,2021-08-19 15:09:26.325337,0,0,0,0,0,0
429,2021-08-19 15:09:40.799662,2021-08-19 15:09:41.709962,14.474325,14.474325,0,5.969933,14.474325,0
430,2021-08-19 15:09:27.510852,2021-08-19 15:09:42.620262,0,0,0,0,0,0
431,2021-08-19 15:09:28.630030,2021-08-19 15:09:43.530562,0,0,0,0,0,0
432,2021-08-19 15:09:52.256136,2021-08-19 15:09:53.166436,8.725574,8.725574,0,0,8.725574,0
433,2021-08-19 15:09:36.199816,2021-08-19 15:09:54.076736,0,0,0,0,0,0
434,2021-08-19 15:09:37.803443,2021-08-19 15:09:54.987036,0,0,0,0,0,0
435,2021-08-19 15:10:01.385978,2021-08-19 15:10:02.296278,6.398942,6.398942,0,0,6.398942,0
436,2021-08-19 15:09:51.962614,2021-08-19 15:10:03.206578,0,0,0,0,0,0
437,2021-08-19 15:09:52.616363,2021-08-19 15:10:04.116878,0,0,0,0,0,0
438,2021-08-19 15:10:10.467130,2021-08-19 15:10:11.377430,6.350252,6.350252,0,0,6.350252,0
439,2021-08-19 15:10:03.489855,2021-08-19 15:10:12.287730,0,0,0,0,0,0
440,2021-08-19 15:10:04.449934,2021-08-19 15:10:13.198030,0,0,0,0,0,0
441,2021-08-19 15:10:19.609219,2021-08-19 15:10:20.519519,6.411189,6.411189,0,0,6.411189,0
442,2021-08-19 15:10:12.901002,2021-08-19 15:10:21.429819,0,0,0,0,0,0
443,2021-08-19 15:10:25.013240,2021-08-19 15:10:25.923540,3.583421,3.583421,0,3.583421,0,0
444,2021-08-19 15:10:29.107504,2021-08-19 15:10:30.017804,3.183964,3.183964,0,0,3.183964,0
445,2021-08-19 15:10:22.433474,2021-08-19 15:10:30.928104,0,0,0,0,0,0
446,2021-08-19 15:10:33.987739,2021-08-19 15:10:34.898039,3.059635,3.059635,0,3.059635,0,0
447,2021-08-19 15:10:38.418851,2021-08-19 15:10:39.329151,3.520812,3.520812,0,0,3.520812,0
448,2021-08-19 15:10:31.044891,2021-08-19 15:10:40.239451,0,0,0,0,0,0
449,2021-08-19 15:10:42.880572,2021-08-19 15:10:43.790872,2.641121,2.641121,0,2.641121,0,0
450,2021-08-19 15:10:47.348190,2021-08-19 15:10:48.258490,3.557318,3.557318,0,0,3.557318,0
451,2021-08-19 15:10:40.444711,2021-08-19 15:10:49.168790,0,0,0,0,0,0
452,2021-08-19 15:10:52.344129,2021-08-19 15:10:53.254429,3.175339,3.175339,0,3.175339,0,0
453,2021-08-19 15:10:56.603173,2021-08-19 15:10:57.513473,3.348744,3.348744,0,0,3.348744,0
454,2021-08-19 15:10:49.812570,2021-08-19 15:10:58.423773,0,0,0,0,0,0
455,2021-08-19 15:11:01.215449,2021-08-19 15:11:02.125749,2.791676,2.791676,0,2.791676,0,0
456,2021-08-19 15:11:05.753329,2021-08-19 15:11:06.663629,3.62758,3.62758,0,0,3.62758,0
457,2021-08-19 15:10:58.917815,2021-08-19 15:11:07.573929,0,0,0,0,0,0
458,2021-08-19 15:11:10.228390,2021-08-19 15:11:11.138690,2.654461,2.654461,0,2.654461,0,0
459,2021-08-19 15:11:14.893829,2021-08-19 15:11:15.804129,3.755139,3.755139,0,0,3.755139,0
460,2021-08-19 15:11:08.106847,2021-08-19 15:11:16.714429,0,0,0,0,0,0
461,2021-08-19 15:11:19.199862,2021-08-19 15:11:20.110162,2.485433,2.485433,0,2.485433,0,0
462,2021-08-19 15:11:23.671922,2021-08-19 15:11:24.582222,3.56176,3.56176,0,0,3.56176,0
463,2021-08-19 15:11:16.928276,2021-08-19 15:11:25.492522,0,0,0,0,0,0
464,2021-08-19 15:11:33.379952,2021-08-19 15:11:34.290252,7.88743,7.88743,0,2.582613,0,7.88743
465,2021-08-19 15:11:32.472750,2021-08-19 15:11:35.200552,0,0,0,0,0,0
466,2021-08-19 15:11:26.079263,2021-08-19 15:11:36.110852,0,0,0,0,0,0
467,2021-08-19 15:11:42.074924,2021-08-19 15:11:42.985224,5.964072,5.964072,0,0.946124,0,5.964072
468,2021-08-19 15:11:41.337476,2021-08-19 15:11:43.895524,0,0,0,0,0,0
469,2021-08-19 15:11:44.093790,2021-08-19 15:11:45.004090,0.0,0.198266,0.198266,0,0,0
470,2021-08-19 15:11:50.724784,2021-08-19 15:11:51.635084,5.720694,5.720694,0,1.602428,0,5.720694
471,2021-08-19 15:11:50.336082,2021-08-19 15:11:52.545384,0,0,0,0,0,0
472,2021-08-19 15:11:53.249272,2021-08-19 15:11:54.159572,0.0,0.703888,0.703888,0,0,0
473,2021-08-19 15:11:59.876204,2021-08-19 15:12:00.786504,5.716632,5.716632,0,1.49025,0,5.716632
474,2021-08-19 15:11:59.285943,2021-08-19 15:12:01.696804,0,0,0,0,0,0
475,2021-08-19 15:12:02.160906,2021-08-19 15:12:03.071206,0.0,0.464102,0.464102,0,0,0
476,2021-08-19 15:12:08.872487,2021-08-19 15:12:09.782787,5.801281,5.801281,0,1.536469,0,5.801281
477,2021-08-19 15:12:08.566227,2021-08-19 15:12:10.693087,0,0,0,0,0,0
478,2021-08-19 15:12:12.409275,2021-08-19 15:12:13.319575,0.0,1.716188,1.716188,0,0,0
479,2021-08-19 15:12:17.567509,2021-08-19 15:12:18.477809,4.247934,4.247934,0,1.35698,0,4.247934
480,2021-08-19 15:12:34.386814,2021-08-19 15:12:35.297114,15.909005,15.909005,0,0,0,15.909005
481,2021-08-19 15:12:21.157339,2021-08-19 15:12:36.207414,0,0,0,0,0,0
482,2021-08-19 15:12:26.416197,2021-08-19 15:12:37.117714,0,0,0,0,0,0
483,2021-08-19 15:12:43.525934,2021-08-19 15:12:44.436234,6.40822,6.40822,0,0,0,6.40822
484,2021-08-19 15:12:29.643322,2021-08-19 15:12:45.346534,0,0,0,0,0,0
485,2021-08-19 15:12:34.574393,2021-08-19 15:12:46.256834,0,0,0,0,0,0
486,2021-08-19 15:12:52.467033,2021-08-19 15:12:53.377333,6.210199,6.210199,0,0,0,6.210199
487,2021-08-19 15:12:45.430799,2021-08-19 15:12:54.287633,0,0,0,0,0,0
488,2021-08-19 15:12:46.377621,2021-08-19 15:12:55.197933,0,0,0,0,0,0
489,2021-08-19 15:13:01.592149,2021-08-19 15:13:02.502449,6.394216,6.394216,0,0,0,6.394216
490,2021-08-19 15:12:55.063629,2021-08-19 15:13:03.412749,0,0,0,0,0,0
491,2021-08-19 15:12:55.796491,2021-08-19 15:13:04.323049,0,0,0,0,0,0
492,2021-08-19 15:13:10.535695,2021-08-19 15:13:11.445995,6.212646,6.212646,0,0,0,6.212646
493,2021-08-19 15:13:04.322801,2021-08-19 15:13:12.356295,0,0,0,0,0,0
494,2021-08-19 15:13:04.944745,2021-08-19 15:13:13.266595,0,0,0,0,0,0
495,2021-08-19 15:13:19.575819,2021-08-19 15:13:20.486119,6.309224,6.309224,0,0,6.156145,6.309224
496,2021-08-19 15:13:13.271889,2021-08-19 15:13:21.396419,0,0,0,0,0,0
497,2021-08-19 15:13:13.979961,2021-08-19 15:13:22.306719,0,0,0,0,0,0
498,2021-08-19 15:13:28.708583,2021-08-19 15:13:29.618883,6.401864,6.401864,0,0,6.313417,6.401864
499,2021-08-19 15:13:22.697688,2021-08-19 15:13:30.529183,0,0,0,0,0,0
500,2021-08-19 15:13:23.020656,2021-08-19 15:13:31.439483,0,0,0,0,0,0
501,2021-08-19 15:13:37.846488,2021-08-19 15:13:38.756788,6.407005,6.407005,0,0,6.407005,6.252836
502,2021-08-19 15:13:32.085553,2021-08-19 15:13:39.667088,0,0,0,0,0,0
503,2021-08-19 15:13:32.391869,2021-08-19 15:13:40.577388,0,0,0,0,0,0
504,2021-08-19 15:13:46.851594,2021-08-19 15:13:47.761894,6.274206,6.274206,0,0,6.274206,5.648133
505,2021-08-19 15:13:59.794772,2021-08-19 15:14:00.705072,12.032878,12.032878,0,0,0,12.032878
506,2021-08-19 15:13:43.755708,2021-08-19 15:14:01.615372,0,0,0,0,0,0
507,2021-08-19 15:13:55.561106,2021-08-19 15:14:02.525672,0,0,0,0,0,0
508,2021-08-19 15:14:09.551104,2021-08-19 15:14:10.461404,7.025432,7.025432,0,0,0,7.025432
509,2021-08-19 15:13:57.360300,2021-08-19 15:14:11.371704,0,0,0,0,0,0
510,2021-08-19 15:14:03.585666,2021-08-19 15:14:12.282004,0,0,0,0,0,0
511,2021-08-19 15:14:18.575252,2021-08-19 15:14:19.485552,6.293248,6.293248,0,0.94669,0,6.293248
512,2021-08-19 15:14:10.625111,2021-08-19 15:14:20.395852,0,0,0,0,0,0
513,2021-08-19 15:14:12.458896,2021-08-19 15:14:21.306152,0,0,0,0,0,0
514,2021-08-19 15:14:27.461919,2021-08-19 15:14:28.372219,6.155767,6.155767,0,0.837568,0,6.155767
515,2021-08-19 15:14:20.580426,2021-08-19 15:14:29.282519,0,0,0,0,0,0
516,2021-08-19 15:14:22.224749,2021-08-19 15:14:30.192819,0,0,0,0,0,0
517,2021-08-19 15:14:36.936949,2021-08-19 15:14:37.847249,6.74413,6.74413,0,0.724869,0,6.74413
518,2021-08-19 15:14:29.620383,2021-08-19 15:14:38.757549,0,0,0,0,0,0
519,2021-08-19 15:14:31.375190,2021-08-19 15:14:39.667849,0,0,0,0,0,0
520,2021-08-19 15:14:46.791627,2021-08-19 15:14:47.701927,7.123778,7.123778,0,0,0,7.123778
521,2021-08-19 15:14:40.002407,2021-08-19 15:14:48.612227,0,0,0,0,0,0
522,2021-08-19 15:14:40.427576,2021-08-19 15:14:49.522527,0,0,0,0,0,0
523,2021-08-19 15:14:55.780909,2021-08-19 15:14:56.691209,6.258382,6.258382,0,0,0,6.258382
524,2021-08-19 15:14:49.363173,2021-08-19 15:14:57.601509,0,0,0,0,0,0
525,2021-08-19 15:14:49.023726,2021-08-19 15:14:58.511809,0,0,0,0,0,0
526,2021-08-19 15:15:05.335047,2021-08-19 15:15:06.245347,6.823238,6.823238,0,0,0,6.823238
527,2021-08-19 15:14:58.407980,2021-08-19 15:15:07.155647,0,0,0,0,0,0
528,2021-08-19 15:15:01.503702,2021-08-19 15:15:08.065947,0,0,0,0,0,0
529,2021-08-19 15:15:14.347287,2021-08-19 15:15:15.257587,6.28134,6.28134,0,0,0,6.28134
530,2021-08-19 15:15:07.721265,2021-08-19 15:15:16.167887,0,0,0,0,0,0
531,2021-08-19 15:15:10.430957,2021-08-19 15:15:17.078187,0,0,0,0,0,0
532,2021-08-19 15:15:22.996248,2021-08-19 15:15:23.906548,5.918061,5.918061,0,0,0,5.918061
533,2021-08-19 15:15:16.803079,2021-08-19 15:15:24.816848,0,0,0,0,0,0
534,2021-08-19 15:15:21.051808,2021-08-19 15:15:25.727148,0,0,0,0,0,0
535,2021-08-19 15:15:32.047779,2021-08-19 15:15:32.958079,3.7512329999999996,6.320631,2.569398,0,0,6.320631
536,2021-08-19 15:15:32.170880,2021-08-19 15:15:33.868379,0,0,0,0,0,0
537,2021-08-19 15:15:30.090767,2021-08-19 15:15:34.778679,0,0,0,0,0,0
538,2021-08-19 15:15:41.261692,2021-08-19 15:15:42.171992,4.0683359999999995,6.483013,2.414677,0,0,6.483013
539,2021-08-19 15:15:41.087348,2021-08-19 15:15:43.082292,0,0,0,0,0,0
540,2021-08-19 15:15:39.075843,2021-08-19 15:15:43.992592,0,0,0,0,0,0
541,2021-08-19 15:15:50.314907,2021-08-19 15:15:51.225207,4.016451,6.322315,2.305864,0,0,6.322315
542,2021-08-19 15:15:50.150307,2021-08-19 15:15:52.135507,0,0,0,0,0,0
543,2021-08-19 15:15:48.353073,2021-08-19 15:15:53.045807,0,0,0,0,0,0
544,2021-08-19 15:15:59.392247,2021-08-19 15:16:00.302547,4.357718,6.34644,1.988722,0,0,6.34644
545,2021-08-19 15:15:59.372146,2021-08-19 15:16:01.212847,0,0,0,0,0,0
